,method,finetune,dataset,s,n_epochs,lr,regular_weight,K,beta,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss,sys_avg/total_flops,sys_avg/global_convergence_time_minutes,sys_avg/fl_end_time_minutes,sys_avg/global_convergence_round,sys_avg/local_convergence_round,sys_avg/total_download_bytes,sys_avg/total_upload_bytes,sys_avg/local_convergence_time_minutes,sys_avg/total_model_size
460,fedbn,1,femnist--s02,2,6,0.05,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,20.295893258955225,20.305577604311775,410.0,11.35323383084577,812.05K,812.42K,0.768994983747927,6.27M
461,fedbn,1,femnist--s02,2,3,0.1,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,20.70373987628524,20.712406391044777,410.0,11.35323383084577,812.05K,812.42K,0.7254360290215588,6.27M
462,fedbn,1,femnist--s02,2,3,0.01,,,,0.9182035587978042,0.8571428571428571,0.054757676488794864,0.28834638883814306,0.09912055774646648,0.19295247731919363,0.9183321838191194,0.9058933167682404,0.8301886792452831,0.05435383002866685,0.3361459961201799,0.13631779294122348,0.21498039830949345,0.925598276057616,0.2654412248488705,0.9107061503416856,0.3136324123736123,236.61G,0.0,0.0,0.0,11.35323383084577,713.12K,713.49K,0.8213310108623549,6.27M
463,fedbn,1,femnist--s02,2,3,0.5,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,19.358367901575452,19.36606786177446,410.0,11.35323383084577,812.05K,812.42K,0.7875946494195689,6.27M
464,fedbn,1,femnist--s02,2,3,0.005,,,,0.8770608096071554,0.8,0.06513541933295194,0.43187808731640887,0.19756855260242115,0.2192244576472164,0.8744615377051852,0.3097265451651891,0.18518518518518515,0.14751321575826856,2.9589617220964213,2.3775641441345217,0.6946679164632233,0.8865827378927073,0.4006200144177161,0.29521640091116175,3.015084029330208,65.85G,0.0,0.0,0.0,11.35323383084577,198.76K,199.13K,0.7593455969320067,6.27M
465,fedbn,1,femnist--s02,2,3,0.05,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,19.825048667412936,19.833672727280263,410.0,11.35323383084577,812.05K,812.42K,0.7166458596185739,6.27M
466,fedbn,1,femnist--s02,2,1,0.1,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,22.07765664485904,22.121846135986733,410.0,11.35323383084577,812.05K,812.42K,0.8627179443615257,6.27M
467,fedbn,1,femnist--s02,2,1,0.5,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,102.012448009204,102.0201464305141,410.0,11.35323383084577,812.05K,812.42K,2.460088325124378,6.27M
468,fedbn,1,femnist--s02,2,1,0.005,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,101.70937270903812,101.71703833557213,410.0,11.35323383084577,812.05K,812.42K,1.7770661308457711,6.27M
469,fedbn,1,femnist--s02,2,1,0.01,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,101.17925440033169,101.18852057661692,410.0,11.35323383084577,812.05K,812.42K,2.352874141873963,6.27M
470,fedbn,1,femnist--s02,2,1,0.05,,,,0.9149853590023872,0.8444444444444444,0.05508327206635395,0.29664452117826495,0.09924948137109234,0.20222157256358972,0.914367637274251,0.8979512823138546,0.8245614035087719,0.05491910712200077,0.36876449103557113,0.144753611693948,0.2370936040583186,0.9219689236701826,0.273418162768584,0.9006833712984055,0.3494853152925306,269.4G,101.57355582197349,101.58218812628525,410.0,11.35323383084577,812.05K,812.42K,2.01999541840796,6.27M
471,ditto,1,femnist--s02,2,6,0.1,0.8,,,0.8680293715605284,0.7727272727272727,0.08955497475529883,0.48892105235831246,0.14463155857767118,0.3127216698272532,0.8792190983452141,0.6317444564521791,0.4782608695652174,0.11755518954568896,2.29730595162538,1.9228253364562988,0.391392542012264,0.8743356112376613,0.4733808526705451,0.6334106728538283,2.3031093895850216,32.48G,196.54254239087896,196.5569738823383,650.0,11.35323383084577,1.52M,1.53M,3.781735058623549,12.53M
472,ditto,1,femnist--s02,2,6,0.1,0.5,,,0.8672872770759202,0.7777777777777778,0.08310950317253779,0.5034221338995345,0.1514139577614244,0.31663127774623967,0.8763717453915373,0.6051547310989459,0.45714285714285713,0.11236902244006186,2.592886743566415,2.040504693984986,0.42784414073539406,0.8728170083523159,0.4881594042507695,0.6071152358855375,2.600690124298562,32.48G,193.8273336917081,193.83988241434497,650.0,11.35323383084577,1.52M,1.53M,3.7909618936152576,12.53M
473,ditto,1,femnist--s02,2,6,0.1,0.1,,,0.8662307740916612,0.7777777777777778,0.07815224922602619,0.5592880411062078,0.15564774730508882,0.3507738847479302,0.8747402927453584,0.6806094294609049,0.5454545454545454,0.10617539979507527,2.303443723334744,1.632270336151123,0.5371135899797965,0.8711085801063022,0.5459006006195337,0.6790409899458624,2.309883242993049,49.87G,0.0,312.1848422890547,0.0,11.35323383084577,2.34M,2.34M,3.8878216454394696,12.53M
474,ditto,1,femnist--s02,2,6,0.1,0.05,,,0.8499007148012897,0.7567567567567568,0.08132187472394037,0.6176594340036706,0.18189866800565976,0.35852538251566135,0.8570616973899512,0.6813038739053493,0.5454545454545454,0.10707735371336466,2.309250825780672,1.630885124206543,0.5502908173940874,0.8551632498101747,0.6040768755115083,0.679814385150812,2.315422955955172,49.87G,0.0,311.18417403864015,0.0,11.35323383084577,2.34M,2.34M,3.7820246762023215,12.53M
475,ditto,1,femnist--s02,2,6,0.01,0.05,,,0.8449275806723717,0.75,0.07666499267781708,0.6329821209201818,0.20057758755865507,0.3529485645919333,0.8539692823568459,0.6813038739053493,0.5454545454545454,0.10707735371336466,2.311717813455384,1.6328706741333008,0.5503844724322691,0.8490888382687927,0.6221112766001565,0.679814385150812,2.3178859761723785,49.87G,0.0,315.87953319071306,0.0,11.35323383084577,2.34M,2.34M,3.879806630845771,12.53M
476,ditto,1,femnist--s02,2,6,0.01,0.1,,,0.8628519718690079,0.7741935483870968,0.07310057567610911,0.5718480039339485,0.16664695337319493,0.34824546545412516,0.8711857527408643,0.681344723578552,0.5454545454545454,0.10604226532573056,2.308139591634567,1.6347885131835938,0.5386738704437305,0.8663629460895975,0.5611689542048567,0.679814385150812,2.314562753315407,49.87G,0.0,316.535123131675,0.0,11.35323383084577,2.34M,2.34M,3.943385617661692,12.53M
477,ditto,1,femnist--s02,2,6,0.01,0.8,,,0.8714388842639661,0.7777777777777778,0.07266551724004011,0.5000137866286967,0.13862561498369488,0.30861321827655014,0.877120603217528,0.61150432791844,0.4642857142857143,0.11918097333661096,2.4680382667343226,2.0448737144470215,0.39803948942967576,0.8745254365983295,0.4882474506028087,0.6133023975251354,2.474918974570682,32.48G,206.16817405439468,206.18049276492545,650.0,11.35323383084577,1.52M,1.53M,3.884500516583748,12.53M
478,ditto,1,femnist--s02,2,6,0.01,0.5,,,0.8686655818549254,0.7777777777777778,0.07394767170111728,0.5154436758049583,0.14213754422962666,0.31357595228080587,0.8736656682077788,0.5975509067304158,0.45714285714285713,0.11595236434129406,2.6272256097597726,2.0869154930114746,0.4265527008406528,0.8716780561883067,0.5039611358957173,0.5993812838360402,2.6351879617546476,32.48G,203.5858310416252,203.59812872669983,650.0,11.35323383084577,1.52M,1.53M,3.712072948839138,12.53M
479,ditto,1,femnist--s02,2,6,0.5,0.5,,,0.05944746919292528,0.0,0.04183650051580216,3.399537103518547,3.1352186847377466,0.28611726362055295,0.052672318291552486,0.06912297828985906,0.027777777777777776,0.04336009407341809,3.9460422767442624,3.890972852706909,0.04541249167512145,0.06017463933181473,3.387794241139449,0.07037896365042537,3.9471030122811537,2.05G,13.765072467744613,13.775788551326698,40.0,11.35323383084577,96.94K,97.73K,4.002065661111112,12.53M
480,ditto,1,femnist--s02,2,6,0.5,0.8,,,0.0773234665143282,0.027777777777777776,0.04708572289777877,3.360209382967483,3.107374906539917,0.28520756812630765,0.07734223687198237,0.0683654025322833,0.027777777777777776,0.04167796233062303,3.943054856492128,3.895738124847412,0.04317053906397119,0.0772589217919514,3.348816103775029,0.06960556844547564,3.944063589910344,2.05G,13.23072139145937,13.24470187827529,40.0,11.35323383084577,96.94K,97.73K,3.8176145474295193,12.53M
481,ditto,0,femnist--s02,2,6,0.1,0.8,,,0.8859841814646657,0.8,0.08692719594493838,0.43018491539311904,0.11166412383317947,0.3267718176465539,0.894901300498464,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8925588458618071,0.4112778812427217,0.014694508894044856,4.135601850230843,12.87G,73.31093122363184,73.32509161011609,260.0,11.35323383084577,624.91K,625.71K,3.540442212603649,12.53M
482,ditto,0,femnist--s02,2,6,0.1,0.5,,,0.8845017358544693,0.8,0.08401405846370076,0.4395231320917328,0.11179271340370178,0.32830385680369417,0.893626184981881,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8906605922551253,0.42098671125641185,0.014694508894044856,4.135601850230843,12.87G,73.1792815415423,73.19358426807628,260.0,11.35323383084577,624.91K,625.71K,3.4813974564676617,12.53M
483,ditto,0,femnist--s02,2,6,0.1,0.1,,,0.8815319780813435,0.7878787878787878,0.07418210746873914,0.4952228748325259,0.10630384760900469,0.3553905579057585,0.8853682540248613,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8861047835990888,0.4789184806176573,0.014694508894044856,4.135601850230843,21.74G,127.58060466351574,127.59224925704808,440.0,11.35323383084577,1.03M,1.03M,3.5900033945273635,12.53M
484,ditto,0,femnist--s02,2,6,0.1,0.05,,,0.8781889669700835,0.7777777777777778,0.08153252427385227,0.5392047203026233,0.11620718022459188,0.38895783906001047,0.8787966058638425,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8838268792710706,0.5194904212341677,0.014694508894044856,4.135601850230843,30.59G,180.44887357064675,180.4606210537314,620.0,11.35323383084577,1.45M,1.45M,3.774254540878939,12.53M
485,ditto,0,femnist--s02,2,6,0.01,0.8,,,0.8609328280528938,0.7741935483870968,0.0947253716152282,0.5164472629755833,0.1488446725739373,0.33599037290573724,0.8666409097468518,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8676917236142748,0.49816929370120144,0.014694508894044856,4.135601850230843,25.19G,148.19371094875623,148.20763346998345,510.0,11.35323383084577,1.2M,1.2M,3.629353568905473,12.53M
486,ditto,0,femnist--s02,2,6,0.01,0.5,,,0.8605720337144025,0.7666666666666667,0.09570352277570664,0.5356246848203329,0.15692922008586013,0.3679575305879618,0.8656152935345954,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8675018982536067,0.513881846998454,0.014694508894044856,4.135601850230843,27.16G,156.5345248184909,156.5485903924544,550.0,11.35323383084577,1.29M,1.29M,3.4680159344112775,12.53M
487,ditto,0,femnist--s02,2,6,0.01,0.1,,,0.859556083860344,0.7666666666666667,0.08934482198905733,0.5841570073495523,0.16996051743626597,0.3978594794181876,0.8675344509752592,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8656036446469249,0.563712818127955,0.014694508894044856,4.135601850230843,49.24G,0.0,285.1178640423715,0.0,11.35323383084577,2.34M,2.34M,3.549166554892206,12.53M
488,ditto,0,femnist--s02,2,6,0.01,0.05,,,0.8409303250821518,0.7428571428571429,0.09367925009502676,0.6471659181537422,0.20270717434804947,0.4001346234187237,0.8514565604731266,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8473804100227791,0.626537677394911,0.014694508894044856,4.135601850230843,49.24G,0.0,283.91844962106137,0.0,11.35323383084577,2.34M,2.34M,3.5300588906301824,12.53M
489,ditto,0,femnist--s02,2,6,0.5,0.8,,,0.8772270300574698,0.8,0.10146692903648452,0.4575289690025821,0.12756266858842638,0.3990968133208874,0.8885825426759719,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8849658314350797,0.4315328967407555,0.014694508894044856,4.135601850230843,11.89G,70.2865226517413,70.29687368341625,240.0,11.35323383084577,576.91K,577.71K,3.555040301492537,12.53M
490,ditto,0,femnist--s02,2,6,0.5,0.5,,,0.873499954164167,0.7878787878787878,0.0966443097879722,0.4743564391860339,0.13832595816680365,0.3929293495640048,0.8859906171843231,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8807896735003796,0.4496842322599039,0.014694508894044856,4.135601850230843,13.86G,81.7326639761194,81.744683759204,280.0,11.35323383084577,672.91K,673.71K,3.579313467661692,12.53M
491,ditto,0,femnist--s02,2,6,0.5,0.1,,,0.8680897699532458,0.7878787878787878,0.09431172139903578,0.5175292475420917,0.1291703217559391,0.4082622187858258,0.8767922341533261,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8752847380410023,0.4951708373772366,0.014694508894044856,4.135601850230843,20.75G,123.00957544759537,123.02196536824214,420.0,11.35323383084577,1008.89K,1009.69K,3.7627522252902152,12.53M
492,ditto,0,femnist--s02,2,6,0.5,0.05,,,0.8638423176424403,0.7647058823529411,0.10439756947775936,0.5610214753605118,0.14682481374059406,0.5196803904885512,0.8758566248066785,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8722475322703113,0.5260259860461896,0.014694508894044856,4.135601850230843,27.65G,162.43649718507464,162.44726951733003,560.0,11.35323383084577,1.31M,1.31M,3.606479554394693,12.53M
493,ditto,0,femnist--s02,2,6,0.005,0.8,,,0.8501568701297437,0.7575757575757576,0.09638708097910743,0.5508259198803753,0.17848286732166474,0.3549579825674588,0.857280295575146,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8566818526955201,0.5311168247206803,0.014694508894044856,4.135601850230843,39.43G,233.7204793810116,233.73139013888888,800.0,11.35323383084577,1.88M,1.88M,3.751125880845771,12.53M
494,ditto,0,femnist--s02,2,6,0.005,0.5,,,0.8446143461868619,0.7567567567567568,0.0957394986233249,0.5709730151390608,0.1863405497975746,0.3596077121762505,0.8518932968260348,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8511769172361427,0.5514062766165508,0.014694508894044856,4.135601850230843,39.43G,229.53216935779437,229.54631282189052,800.0,11.35323383084577,1.88M,1.88M,3.603371643366501,12.53M
495,ditto,0,femnist--s02,2,6,0.005,0.1,,,0.8353929015834648,0.75,0.09254691411289297,0.6485528057342561,0.23493826063349843,0.38423949868614193,0.8437252310973881,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8414958238420653,0.6299909989533052,0.014694508894044856,4.135601850230843,49.24G,0.0,287.3180203262023,0.0,11.35323383084577,2.34M,2.34M,3.554496742620232,12.53M
496,ditto,0,femnist--s02,2,6,0.005,0.05,,,0.8135014182816007,0.7222222222222222,0.0949149070278042,0.7471379992365506,0.28063141241566175,0.396467178881663,0.8191908144297632,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8200455580865603,0.7275428235846177,0.014694508894044856,4.135601850230843,49.24G,0.0,282.04602384834163,0.0,11.35323383084577,2.34M,2.34M,3.4941067626036477,12.53M
497,ditto,0,femnist--s02,2,6,0.05,0.8,,,0.8792401969746312,0.8,0.0965821089729712,0.4528455670497166,0.11941973119974136,0.36302334520243246,0.889091698304145,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8874335611237661,0.42757634371910985,0.014694508894044856,4.135601850230843,13.86G,82.0246324035655,82.03649662006634,280.0,11.35323383084577,672.91K,673.71K,3.5800955591210615,12.53M
498,ditto,0,femnist--s02,2,6,0.05,0.5,,,0.8801710153682253,0.8,0.09443189462799642,0.46297226246384576,0.0996681907110744,0.3736810382645325,0.88876721922848,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8878132118451025,0.43802051787191465,0.014694508894044856,4.135601850230843,15.33G,90.43136302902155,90.443881154063,310.0,11.35323383084577,744.91K,745.7K,3.4868539134328356,12.53M
499,ditto,0,femnist--s02,2,6,0.05,0.1,,,0.876193573900568,0.7941176470588235,0.0833453496551717,0.5127453124705663,0.12083536829497364,0.3562214803861648,0.8857431622311516,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8824981017463933,0.49502454052689615,0.014694508894044856,4.135601850230843,25.68G,149.11020197595357,149.12424857877278,520.0,11.35323383084577,1.22M,1.22M,3.4995041699004976,12.53M
500,ditto,0,femnist--s02,2,6,0.05,0.05,,,0.8718008797792078,0.7777777777777778,0.08541479345668526,0.561244545483666,0.13313998644416397,0.4037960657419928,0.8793382892650087,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8783219438116933,0.5389738336838537,0.014694508894044856,4.135601850230843,37.96G,223.8383448698176,223.8491229660862,770.0,11.35323383084577,1.81M,1.81M,3.621598958126036,12.53M
501,ditto,0,femnist--s02,2,3,0.1,0.5,,,0.886967507506229,0.8108108108108109,0.0795788046494189,0.418930075898809,0.11061166050667698,0.32365913992116657,0.8940451556867887,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8927486712224754,0.40021768813882386,0.014694508894044856,4.135601850230843,11.86G,82.82794158432836,82.83879664817579,420.0,11.35323383084577,1008.89K,1009.69K,2.5422118812603647,12.53M
502,ditto,0,femnist--s02,2,3,0.1,0.8,,,0.887626290208663,0.8055555555555556,0.0872181219324264,0.40742441231238075,0.10696457243348297,0.3213403086602545,0.896346101796685,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8940774487471527,0.3884420036782332,0.014694508894044856,4.135601850230843,11.86G,84.99925635447761,85.00976406285241,420.0,11.35323383084577,1008.89K,1009.69K,2.581726994361526,12.53M
503,ditto,0,femnist--s02,2,3,0.1,0.05,,,0.8756332806105561,0.8,0.08853870374697141,0.5413192882883626,0.12351226408940714,0.42221093274777094,0.8819873322666305,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8817388003037205,0.5171142749032394,0.014694508894044856,4.135601850230843,28.14G,0.0,195.19953145630183,0.0,11.35323383084577,2.34M,2.34M,2.3985024084577113,12.53M
504,ditto,0,femnist--s02,2,3,0.01,0.8,,,0.8526882244642142,0.7647058823529411,0.1006701940220763,0.5232382717141182,0.17231385361502002,0.35123938102629815,0.861185027890663,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8597190584662111,0.5031328226899068,0.014694508894044856,4.135601850230843,28.14G,201.58502783880596,201.59450588557215,1000.0,11.35323383084577,2.34M,2.34M,2.456628423880597,12.53M
505,ditto,0,femnist--s02,2,3,0.01,0.5,,,0.8504268280082912,0.7575757575757576,0.1008959954242822,0.543342886481212,0.19788705619672933,0.35443047528118043,0.8570293014096428,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8574411541381929,0.5234379924412542,0.014694508894044856,4.135601850230843,28.14G,0.0,195.51393987172472,0.0,11.35323383084577,2.34M,2.34M,2.376610492205639,12.53M
506,ditto,0,femnist--s02,2,3,0.1,0.1,,,0.8836429767630335,0.8055555555555556,0.07408610784112302,0.48459925614852073,0.1158165516344265,0.35398813286254444,0.8899883868046523,0.014626617163381872,0.0,0.025410476812082534,4.135586209730644,4.097164154052734,0.038147671189926576,0.8885725132877752,0.4675577676618118,0.014694508894044856,4.135601850230843,21.69G,151.68935119187395,151.69858158573797,770.0,11.35323383084577,1.81M,1.81M,2.4019984271973462,12.53M
507,ditto,0,femnist--s02,2,3,0.01,0.1,,,0.7134697641767388,0.6,0.09266605220833712,1.692286381300366,1.0919701906672694,0.4876857497277079,0.7027145922023748,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.727231484631961,1.61810781897125,0.01275626423690205,4.134540144240394,218.57G,0.0,0.0,0.0,11.35323383084577,144.92K,145.72K,7.805823471475953,12.53M
508,ditto,0,femnist--s02,2,3,0.01,0.05,,,0.7138469395716495,0.6052631578947368,0.09028999445119264,1.710687395331027,1.0967619175260717,0.5080983493652113,0.703877977789437,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.7268912328456391,1.6344686266454396,0.01275626423690205,4.134540144240394,218.57G,0.0,0.0,0.0,11.35323383084577,144.92K,145.72K,26.749115776948596,12.53M
509,ditto,0,femnist--s02,2,3,0.5,0.8,,,0.8598937306353672,0.775,0.07021231438870996,0.49338063193695,0.23266842866485768,0.25899057246629154,0.857273953845039,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.870590903935579,0.4511146391963882,0.01275626423690205,4.134540144240394,291.08G,0.0,0.0,0.0,11.35323383084577,192.92K,193.72K,13.981263872719737,12.53M
510,ditto,0,femnist--s02,2,3,0.5,0.5,,,0.5634951739171272,0.36,0.14520933868251945,2.2678527477316317,1.679719558660535,0.5220415672750236,0.5474608162789337,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.5742315980492231,2.214484891566179,0.01275626423690205,4.134540144240394,110.67G,0.0,0.0,0.0,11.194029850746269,72.92K,73.72K,16.784570289718076,12.53M
511,ditto,0,femnist--s02,2,3,0.5,0.1,,,0.6909182867587818,0.5641025641025641,0.10115693432622844,1.8119943316324856,1.1965204226343256,0.5000874555495135,0.678999764040614,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.703980945899966,1.739536948369395,0.01275626423690205,4.134540144240394,146.82G,0.0,0.0,0.0,11.35323383084577,96.92K,97.72K,5.369737049585407,12.53M
512,ditto,0,femnist--s02,2,3,0.5,0.05,,,0.7090085506994502,0.6,0.09059651935848724,1.720166741054058,1.1228301336890774,0.4902857258778168,0.6961775719574874,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.7220142905750255,1.6453040338004,0.01275626423690205,4.134540144240394,182.76G,0.0,0.0,0.0,11.35323383084577,120.92K,121.72K,6.09251976782753,12.53M
513,ditto,0,femnist--s02,2,3,0.005,0.8,,,0.5793909321317836,0.3387096774193548,0.15108806246382347,2.2191386785890357,1.5872479551716854,0.5654247913623173,0.5629487760324368,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.5928320290348191,2.155634561782388,0.01275626423690205,4.134540144240394,110.67G,0.0,0.0,0.0,11.194029850746269,72.92K,73.72K,4.93013744344942,12.53M
514,ditto,0,femnist--s02,2,3,0.005,0.5,,,0.3144956210057161,0.05357142857142857,0.17921833285779515,3.1837220917904983,2.5773997079758417,0.5072450584057283,0.30296988993769813,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.3190427583078144,3.156449677074282,0.01275626423690205,4.134540144240394,38.92G,0.0,0.0,0.0,1.592039800995025,24.92K,25.72K,0.7100185514925373,12.53M
515,ditto,0,femnist--s02,2,3,0.005,0.1,,,0.7073933772008945,0.5957446808510638,0.08972387034570947,1.738275552016686,1.1324270649960166,0.4845331828835424,0.6967921541689892,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.7199727798570943,1.6646911536843123,0.01275626423690205,4.134540144240394,182.76G,0.0,0.0,0.0,11.35323383084577,120.92K,121.72K,7.6410557026534,12.53M
516,ditto,0,femnist--s02,2,3,0.005,0.05,,,0.5663014756198068,0.34,0.1840131541319443,2.3204603993122532,1.434986591339111,0.6938320853388815,0.5532515305369035,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.5786548712714075,2.245015675151945,0.01275626423690205,4.134540144240394,75.08G,0.0,0.0,0.0,9.517412935323383,48.92K,49.72K,5.000685250248757,12.53M
517,ditto,0,femnist--s02,2,3,0.05,0.8,,,0.3164196661165056,0.05357142857142857,0.1997809832720193,3.1076538709282437,2.293310848871867,0.6410129684170953,0.3055040786231996,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.3248270386752864,3.0636112106634643,0.01275626423690205,4.134540144240394,38.92G,0.0,0.0,0.0,1.592039800995025,24.92K,25.72K,1.1148918077114427,12.53M
518,ditto,0,femnist--s02,2,3,0.05,0.5,,,0.8955170156798028,0.8157894736842105,0.06041484376090622,0.3813699880557962,0.12528111365361091,0.24760468196622495,0.8995318298741743,0.013385124790809128,0.0,0.023664309620117653,4.132901815226582,4.10874063318426,0.0194864769915203,0.9047294998298742,0.3467367725736362,0.01275626423690205,4.134540144240394,614.35G,0.0,0.0,0.0,11.35323383084577,408.92K,409.71K,11.94961757885572,12.53M
