,method,finetune,dataset,alpha,n_epochs,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss,sys_avg/total_model_size,sys_avg/total_upload_bytes,sys_avg/local_convergence_round,sys_avg/global_convergence_time_minutes,sys_avg/fl_end_time_minutes,sys_avg/total_flops,sys_avg/global_convergence_round,sys_avg/total_download_bytes,sys_avg/local_convergence_time_minutes
455,exact,1,cifar--alpha5.0,5.0,6,0.005,0.4,,,0.5795748301520228,0.47,0.08296997922385967,1.293213361153814,0.968871243759594,0.3093299544597955,0.576409550404889,0.5981799179791988,0.4705882352941176,0.07667878768428206,1.2453826371141037,0.98486095959065,0.32658266895768645,0.5793580868470737,1.294379239593374,0.6024330900243309,1.2290096082536557,2.04M,814.24K,11.0990099009901,63.950362684653456,63.95357359257426,2.24T,340.0,813.44K,2.2475050800330036
456,exact,0,cifar--alpha5.0,5.0,6,0.5,0.4,,,0.09878875609529514,0.0,0.06707524108309598,2.3045429514056908,2.293471953807733,0.010348353595197582,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.3049200350886263,2.2904329678722632,0.01154214748934022,0.09842668344870988,2.3045099920113183,0.10608272506082723,2.3046304843141505,2.04M,264.6K,11.0990099009901,19.62052882326733,19.62535321155115,740.27G,110.0,263.8K,2.09371856320132
457,exact,0,cifar--alpha5.0,5.0,6,0.005,0.4,,,0.697958032740267,0.6407766990291263,0.0476476748151461,0.8916838286748454,0.726853109827829,0.1300003797518735,0.7047581928392063,0.695632068183573,0.65625,0.03903313632866219,0.8847085399399326,0.7551778015100731,0.11053843214897632,0.6974197608558842,0.891543547599767,0.6963503649635037,0.8835311661091454,2.04M,1.38M,11.0990099009901,105.66737785330037,105.67123004768978,3.84T,590.0,1.38M,2.192951355940594
458,exact,1,cifar--alpha5.0,5.0,6,0.05,0.4,,,0.7383844437719488,0.6732673267326733,0.04807011504352716,0.893230494466901,0.6636996645193833,0.1883687058285821,0.7394185924165375,0.7356093391081064,0.68,0.040802019638117686,0.8815440150175581,0.7004088716334608,0.13936805394111773,0.7385777218376337,0.8908344710659519,0.7362530413625304,0.87844451528106,2.04M,455.78K,11.0990099009901,35.9781024160066,35.98155560016502,1.25T,190.0,454.98K,2.2554266427392737
459,exact,1,cifar--alpha5.0,5.0,3,0.1,0.4,,,0.7263635890729898,0.6739130434782609,0.0482354697857225,0.9042837178517488,0.6908414375434802,0.17490649686476398,0.731169184089904,0.7322190869181894,0.65625,0.05690370312357626,0.865176536425426,0.6681634491140193,0.15308307260725496,0.726117054751416,0.903020170073349,0.732360097323601,0.8634237932607786,2.04M,336.29K,11.0990099009901,15.22613100231023,15.228874918976896,500.71G,140.0,335.49K,1.306021281848185
460,exact,0,cifar--alpha5.0,5.0,6,0.05,0.4,,,0.7370671784946534,0.6813186813186813,0.04608113365393305,0.8820220939068332,0.6549482643604279,0.18444476692920447,0.741671582695868,0.7435748245466993,0.6966292134831461,0.0378356976191848,0.886171064631011,0.7304369677196849,0.12205656563909896,0.7370673379483952,0.8798801633483063,0.7440389294403893,0.8843121173608042,2.04M,455.78K,11.0990099009901,33.399409986963704,33.40325545082508,1.24T,190.0,454.98K,2.144783374422442
461,exact,1,cifar--alpha5.0,5.0,3,0.01,0.4,,,0.6587971649697743,0.5897435897435898,0.055909917008984136,1.0180804083871036,0.825048143449037,0.1731696890935282,0.6647961693819789,0.6461824479536774,0.59,0.06144969509882743,1.018912464677056,0.850984808408989,0.15859092754002457,0.6594084329767149,1.0154858486252134,0.648661800486618,1.0153771529522546,2.04M,742.54K,11.0990099009901,32.48289024521453,32.48580517722772,1.08T,310.0,741.75K,1.2722134778877887
462,exact,0,cifar--alpha5.0,5.0,3,0.1,0.4,,,0.7275977882168286,0.6630434782608695,0.046998846227103014,0.9017037265207032,0.7002667623811063,0.18297841354198333,0.7288876179370218,0.7204305648888234,0.6632653061224489,0.04927531848171635,0.8775901967150018,0.702747617926553,0.13695927915246311,0.7271239773442416,0.9001794972561905,0.7216545012165451,0.8752096490123266,2.04M,336.29K,11.0990099009901,14.15797794257426,14.16179199719472,492.87G,140.0,335.49K,1.2988409689768976
463,exact,0,cifar--alpha5.0,5.0,3,0.01,0.4,,,0.7165230911383407,0.6571428571428571,0.05210543428515832,0.8765939987062241,0.6760703587532043,0.14780160805041412,0.7182272308896792,0.7077876704016889,0.6542056074766355,0.044035751144747025,0.8768754182282106,0.7211013664709074,0.11749581813692096,0.7160478288231592,0.8768603977162914,0.7090024330900243,0.8757069757965069,2.04M,1.1M,11.0990099009901,46.1579889140264,46.16079959075907,1.61T,470.0,1.1M,1.1712517014851485
464,exact,1,cifar--alpha5.0,5.0,3,0.5,0.4,,,0.09878875609529514,0.0,0.06707524108309598,2.304095471281794,2.293087141186583,0.008476159600389803,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.304040329320617,2.2946767651032065,0.009190440414548744,0.09842668344870988,2.304063429451349,0.10608272506082723,2.3038000675303514,2.04M,264.6K,11.0990099009901,11.493821928877887,11.497048097689769,394.42G,110.0,263.8K,1.2979140094059407
465,exact,0,cifar--alpha5.0,5.0,3,0.5,0.4,,,0.09878875609529514,0.0,0.06707524108309598,2.304245319401256,2.293007144833555,0.01001607638819109,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.304514818747106,2.2889927948746727,0.011053155491960296,0.09842668344870988,2.304229370192809,0.10608272506082723,2.304249821614175,2.04M,264.6K,11.0990099009901,10.84876448910891,10.852659357260723,388.26G,110.0,263.8K,1.201849897689769
466,exact,0,cifar--alpha5.0,5.0,3,0.005,0.4,,,0.705000960765275,0.6538461538461539,0.048327612299239986,0.8849235677734815,0.7137362265586853,0.13659066708011378,0.7063501240369543,0.6972754798522234,0.66,0.0398089237548087,0.8778227690315115,0.7355624144932009,0.1099892809998988,0.7044682190056639,0.8850688345730304,0.6987834549878346,0.8768685693288372,2.04M,1.66M,11.0990099009901,69.82058020643565,69.82429231023102,2.43T,710.0,1.66M,1.3865017858085809
467,exact,0,cifar--alpha5.0,5.0,3,0.05,0.4,,,0.7334674012266076,0.6666666666666666,0.05073351347823333,0.8715631454798654,0.6594952356468127,0.18050346342239107,0.7431616504428742,0.7318097164568067,0.6915887850467289,0.03391512616629251,0.858062402914161,0.7368316325274381,0.119048507148185,0.7335431088735054,0.8701974269065975,0.732360097323601,0.8574206222727931,2.04M,455.78K,11.0990099009901,19.05638304438944,19.059838904455443,667.65G,190.0,454.98K,1.3368834896039608
468,exact,0,cifar--alpha5.0,5.0,6,0.1,0.2,,,0.7341183995719105,0.6730769230769231,0.04857948466585242,0.9175635370149388,0.7069225450163906,0.20117242889742953,0.7372111435256272,0.7309372649336454,0.6730769230769231,0.04668590948399937,0.907464695303896,0.7040856363617372,0.15466361772073534,0.733920704845815,0.9159751043253496,0.7318734793187348,0.905824549731837,2.04M,455.78K,11.0990099009901,33.47501503762376,33.4787925049505,1.24T,190.0,454.98K,2.141216499009901
469,exact,0,cifar--alpha5.0,5.0,6,0.5,0.2,,,0.09878875609529514,0.0,0.06707524108309598,2.304446881079501,2.292278210322062,0.0106848889811959,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.304562201381957,2.289519220869118,0.01201665793157436,0.09842668344870988,2.304446336291285,0.10608272506082723,2.3042791834132803,2.04M,264.6K,11.0990099009901,19.9746646830033,19.97846561369637,740.27G,110.0,263.8K,2.30819698349835
470,exact,0,cifar--alpha5.0,5.0,6,0.01,0.2,,,0.7224150399368249,0.67,0.048625202599507936,0.8567767058206981,0.6570154713318411,0.14429407437800704,0.7234496980582261,0.7171922438198428,0.673469387755102,0.037651648444832035,0.8589532147620149,0.6994650737147465,0.11825585169501604,0.7217117684078036,0.8571021405012916,0.7177615571776156,0.8580406116163064,2.04M,1.4M,11.0990099009901,105.83273672623764,105.83485099603962,3.91T,600.0,1.4M,2.14873237409241
471,exact,0,cifar--alpha5.0,5.0,6,0.05,0.2,,,0.737086679111092,0.675,0.0482353189567611,0.8224797922548455,0.6273623108863831,0.1597022621763043,0.7395251731433594,0.7340365910879901,0.6952380952380952,0.03695282589013371,0.8197726947604244,0.669737787807689,0.1118846981601921,0.736941472624292,0.821412526102018,0.7343065693430657,0.8181038457401768,2.04M,455.78K,11.0990099009901,33.73438971897689,33.738228435643556,1.24T,190.0,454.98K,2.153068326732673
472,exact,0,cifar--alpha5.0,5.0,6,0.005,0.2,,,0.7065350674712393,0.6470588235294118,0.048382757175137105,0.8824986503869445,0.704972550868988,0.13709447130452385,0.7078632653990413,0.7015011368307263,0.6588235294117647,0.03814814160917088,0.8827548718820626,0.7384863911934618,0.11195472202296512,0.7061044682190056,0.8824383389272729,0.702676399026764,0.8815437574746254,2.04M,2.06M,11.0990099009901,156.46730178382836,156.46971802623762,5.73T,880.0,2.05M,2.295925106105611
473,exact,0,cifar--alpha5.0,5.0,3,0.1,0.2,,,0.7334428608735948,0.6666666666666666,0.05066411112210105,0.9134770856268524,0.6935725443571517,0.1890617286239964,0.7393904597861736,0.7270427904944192,0.6875,0.037378445650260175,0.9084849395136712,0.7033508141464162,0.15834738063357953,0.7331655129011957,0.912137638503314,0.7274939172749392,0.907586108042956,2.04M,455.78K,11.0990099009901,18.724086791914196,18.727180945544553,667.65G,190.0,454.98K,1.3632608089108909
474,exact,0,cifar--alpha5.0,5.0,3,0.05,0.2,,,0.7351940040188516,0.673469387755102,0.0452952596609295,0.8699067275243682,0.6656895644134946,0.17771873549288184,0.738388792065613,0.7350354532146344,0.6810344827586207,0.039519749792146265,0.8616969287322448,0.7073829042911529,0.13316471673506938,0.7351793580868471,0.8684088489731165,0.7357664233576642,0.8598604388045569,2.04M,527.47K,11.0990099009901,21.899937119636967,21.903363013036294,772.09G,220.0,526.67K,1.3214964795379536
475,exact,0,cifar--alpha5.0,5.0,3,0.01,0.2,,,0.7120783806659432,0.6571428571428571,0.045291445048362806,0.87980271307102,0.6868765473365783,0.14609499953753877,0.7125418510236627,0.7053729936874641,0.6542056074766355,0.037174530370835915,0.8727439073631522,0.7297239673424916,0.11125088066158992,0.7116425424795468,0.879505830926292,0.7055961070559611,0.8736269210521902,2.04M,1.45M,11.0990099009901,61.38945669009902,61.392451069966995,2.12T,620.0,1.45M,1.3070290153465347
476,exact,0,cifar--alpha5.0,5.0,3,0.5,0.2,,,0.09878875609529514,0.0,0.06707524108309598,2.3044213316250692,2.2914642532273093,0.010993958633350835,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.304448761922022,2.2880825907270483,0.012297844590769706,0.09842668344870988,2.304430790229591,0.10608272506082723,2.304166991867288,2.04M,264.6K,11.0990099009901,11.163459784323434,11.16666854422442,388.26G,110.0,263.8K,1.363398688118812
477,exact,0,cifar--alpha5.0,5.0,3,0.005,0.2,,,0.6969625307646456,0.6285714285714286,0.05065082264260335,0.888272881168953,0.7259034911791483,0.12189687333498264,0.7009111976142759,0.6979172941280901,0.6530612244897959,0.04354217614319229,0.8755950382925539,0.7360596885190946,0.10511154564399468,0.6965387035871617,0.8881349715343844,0.6997566909975669,0.8737468433206099,2.04M,1.75M,11.0990099009901,74.74536036914192,74.74882722046205,2.56T,750.0,1.75M,1.397837382343234
478,exact,1,cifar--alpha5.0,5.0,3,0.005,0.4,,,0.5981014174132254,0.5213675213675214,0.06257381121816183,1.2143979200822983,0.9632898228672836,0.24241632484630127,0.5911970599290185,0.5914260792066633,0.5280898876404494,0.05724119336162008,1.191799736847533,1.1018247470677456,0.1474104693660809,0.5981120201384519,1.2169532431079728,0.594647201946472,1.1872650837666217,2.04M,1.08M,11.0990099009901,49.12133777953796,49.12377190660065,1.6T,460.0,1.07M,1.4461974891089109
479,exact,1,cifar--alpha5.0,5.0,6,0.1,0.2,,,0.7301468718432925,0.6739130434782609,0.04752605368578353,0.9155156387947454,0.6797101169551184,0.1933586856459978,0.7358629011224486,0.722599706816337,0.67,0.05421141559548087,0.883220213904076,0.6405540672215548,0.16454296323312612,0.7296412838263059,0.9138202989135756,0.724087591240876,0.8804536399905118,2.04M,431.88K,11.0990099009901,32.74693960874586,32.75003881650165,1.19T,180.0,431.08K,2.1989410166666667
480,exact,1,cifar--alpha5.0,5.0,3,0.05,0.4,,,0.7345863871403887,0.6666666666666666,0.050820923211533635,0.8824043040727908,0.6735258852060024,0.18413084620915715,0.7420529736438672,0.733392666627587,0.6896551724137931,0.03657631576088827,0.8744043198186032,0.7198158090764826,0.12538560596028928,0.734550031466331,0.8809402312940401,0.7343065693430657,0.8732687330158958,2.04M,455.78K,11.0990099009901,20.33586706221122,20.340482426072604,678.33G,190.0,454.98K,1.4057828575907594
481,exact,1,cifar--alpha5.0,5.0,6,0.01,0.2,,,0.6757310371755001,0.6025641025641025,0.0553411408004348,0.9883912644691176,0.797990654196058,0.16147233273149514,0.6710416909635888,0.6639484933586429,0.6057692307692307,0.04779725514140981,0.9825039462644906,0.8164453753885234,0.129072861030759,0.6771554436752675,0.9838834070902414,0.6652068126520682,0.9800421689548632,2.04M,1.12M,11.0990099009901,89.41228195462047,89.41591184257426,3.16T,480.0,1.12M,2.127648393069307
482,exact,1,cifar--alpha5.0,5.0,6,0.5,0.2,,,0.10707594544680016,0.04854368932038835,0.05397384369805377,2.303892821287548,2.2945382595062256,0.008662546373476937,0.10655599715609884,0.10049839673208529,0.03773584905660377,0.050495514891837574,2.3045576553124776,2.290612300979757,0.009330301253252843,0.1078665827564506,2.3038709447547427,0.10170316301703164,2.3043538317483128,2.04M,264.6K,11.0990099009901,20.18431797260726,20.18746398828383,746.68G,110.0,263.8K,2.273706062871287
483,exact,1,cifar--alpha5.0,5.0,3,0.05,0.2,,,0.7341628741873418,0.6796116504854369,0.04848786326637716,0.8549608213683977,0.6566449677621996,0.17342276317881225,0.738142365678031,0.7355905753822966,0.69,0.04052651888472216,0.8558657156538155,0.70778578303077,0.12098748332981848,0.733920704845815,0.8531608036028243,0.7362530413625304,0.8540524744639432,2.04M,527.47K,11.0990099009901,23.550922768151818,23.55408884587459,784.45G,220.0,526.67K,1.3483905450495053
484,exact,1,cifar--alpha5.0,5.0,3,0.5,0.2,,,0.09878875609529514,0.0,0.06707524108309598,2.3040260734528752,2.294068104397934,0.008576992853354651,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.303704888416461,2.2942913514431393,0.009274181332721796,0.09842668344870988,2.30402320053984,0.10608272506082723,2.303480234633397,2.04M,264.6K,11.0990099009901,11.954755602970298,11.956916346039606,394.42G,110.0,263.8K,1.3791672534653463
485,exact,1,cifar--alpha5.0,5.0,3,0.1,0.2,,,0.7313664369396186,0.6703296703296703,0.04919490325183923,0.9128559838868876,0.6754521698627657,0.1857386925437131,0.7356618592564862,0.7317626169251868,0.6823529411764706,0.03981196525091374,0.9121687052719384,0.6757065220312639,0.16801442897746438,0.7314033983637508,0.9109382785466376,0.732360097323601,0.9110085162803204,2.04M,455.78K,11.0990099009901,20.36287584059406,20.36658973267327,678.33G,190.0,454.98K,1.3058919666666666
486,exact,1,cifar--alpha5.0,5.0,3,0.005,0.2,,,0.5833951460214148,0.5098039215686274,0.06574394681408033,1.2388951086416966,0.9860564463882036,0.2631746990664885,0.5781935281746606,0.5783527474191624,0.51,0.05397116662076484,1.224373124139454,1.094063462498032,0.1544657078264765,0.5833857772183764,1.2427059496139266,0.581021897810219,1.2196460555649733,2.04M,1.08M,11.0990099009901,49.371887003465346,49.37488633729373,1.6T,460.0,1.07M,1.3125324036303632
487,exact,1,cifar--alpha5.0,5.0,6,0.05,0.2,,,0.7390881961867521,0.6703296703296703,0.04958493865357144,0.8553549145551218,0.6763679599761963,0.17194341918349762,0.743044351655412,0.7352986737543343,0.69,0.04235254584644858,0.8382240676672573,0.6571276772255991,0.12559890940315976,0.7392070484581498,0.8536980650934541,0.7362530413625304,0.8363868684519237,2.04M,527.47K,11.0990099009901,40.73219457128713,40.73559661171616,1.45T,220.0,526.67K,2.269736656435643
488,exact,1,cifar--alpha5.0,5.0,3,0.01,0.2,,,0.6802923507325704,0.61,0.052789351112604854,0.9756214547936766,0.759523115158081,0.16398725783896886,0.6734382829983625,0.6819369154072653,0.64,0.04064895538220901,0.9567112174312912,0.8754635079234254,0.11169121621369482,0.6804279421019509,0.9757862060596314,0.683698296836983,0.9542062083735084,2.04M,1.08M,11.0990099009901,49.96950299471946,49.97296511534654,1.6T,460.0,1.07M,1.4616174011551155
489,exact,1,cifar--alpha5.0,5.0,6,0.005,0.2,,,0.5700232096449237,0.47692307692307695,0.06763800621880703,1.2801231006519402,1.006692696055141,0.24148442484192145,0.5689846208365754,0.6024549938733079,0.52,0.05668487233586585,1.1778514054787617,1.0160059792654854,0.1671415962513137,0.570547514159849,1.279883871649968,0.602919708029197,1.1790830775769088,2.04M,957.62K,11.0990099009901,72.5738110909241,72.5783075818482,2.63T,400.0,956.82K,2.1624628887788777
0,exact,0,cifar--alpha5.0,5.0,6,0.1,1.0,,,0.7110471394417857,0.6476190476190476,0.05002537341922195,1.1191966472054264,0.8372983797030016,0.24152905379507808,0.7094150581591953,0.698349925436712,0.6635514018691588,0.040283439003436144,1.138616495543562,0.9385640551062192,0.17586579070183897,0.7106356198867212,1.1181342968838688,0.6997566909975669,1.1343627549726016,2.04M,216.8K,11.0990099009901,16.170385914851487,16.173363068316835,606.99G,90.0,216.0K,2.0782920706270627
1,exact,1,cifar--alpha5.0,5.0,6,0.1,1.0,,,0.7117172398307939,0.6470588235294118,0.04924366128480044,1.1658898675728426,0.8697177171707153,0.2579234739652215,0.7125936697988973,0.703820912781737,0.65,0.03857751218874231,1.1813824332889766,0.9408793157001712,0.1855509477684996,0.7110132158590309,1.164520749186799,0.7051094890510949,1.176279757927804,2.04M,240.7K,11.0990099009901,17.9430874379538,17.946038520627063,679.56G,100.0,239.9K,2.066720501320132
2,exact,0,cifar--alpha5.0,5.0,6,0.005,1.0,,,0.6765123569428149,0.6126126126126126,0.048054135767303954,1.0108542294258058,0.8145476442522708,0.15433242792060162,0.678438180872831,0.6749677454834282,0.625,0.03810358922849567,1.0075170403280629,0.8765850809385192,0.1235963126956172,0.676274386406545,1.0101358208347573,0.6759124087591241,1.005191096453191,2.04M,360.19K,11.0990099009901,27.284258004620455,27.288241243564357,1006.25G,150.0,359.39K,2.100087905775578
3,exact,0,cifar--alpha5.0,5.0,6,0.05,1.0,,,0.7275059867862239,0.6593406593406593,0.04940740365373209,1.059683348097683,0.7997447094031139,0.24000793711881444,0.7263480087943048,0.7232519079137687,0.6637931034482759,0.03916323068201047,1.1019035631312808,0.9009041504426436,0.18078536367299772,0.7277533039647577,1.0554585010921342,0.7236009732360097,1.099894484493274,2.04M,288.5K,11.0990099009901,21.565943030858087,21.56960573481848,806.42G,120.0,287.7K,2.073490337458746
4,exact,0,cifar--alpha5.0,5.0,6,0.01,1.0,,,0.681392372839276,0.6095238095238096,0.052266516004139375,1.0984340587797985,0.8342551637340236,0.1877346120734983,0.6861186476337526,0.6745976156586349,0.6346153846153846,0.03528966604392663,1.0959059424701325,0.8908213287029626,0.14772894268123027,0.6811831340465702,1.0972357930437662,0.6759124087591241,1.0945922545562985,2.04M,240.7K,11.0990099009901,17.97679662821782,17.979870116666667,673.75G,100.0,239.9K,2.1164179041254125
