,method,finetune,dataset,n_epochs,lr,regular_weight,K,beta,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_f1,Results/test_f1_bottom_decile,Results/test_f1_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_f1,Results_unseen/test_f1_bottom_decile,Results_unseen/test_f1_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_f1,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_f1,Results_weighted_unseen/test_loss,sys_avg/total_flops,sys_avg/local_convergence_round,sys_avg/total_model_size,sys_avg/total_upload_bytes,sys_avg/local_convergence_time_minutes,sys_avg/global_convergence_time_minutes,sys_avg/global_convergence_round,sys_avg/total_download_bytes,sys_avg/fl_end_time_minutes
75,pfedme,1,pubmed2,1,0.005,0.05,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.037001505361485464,0.012539151385356714,0.02471331956566437,1.7138062318166096,1.5583124160766602,0.11742146159404825,0.07308433978766382,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.01026267639170865,0.01003584229390681,0.0002268340978018391,1.8201768398284912,1.7508111000061035,0.0693657398223877,0.0794912559618442,0.038494153092688506,1.707321403089123,0.009097270818754374,0.01031140841971786,1.8350790666482764,1.59M,2.5,33.45K,350.8K,0.03210679166666666,0.17028746388888885,30,346.17K,0.17033852777777778
76,pfedme,1,pubmed2,1,0.05,0.05,1.0,,0.07525052602565327,0.01608910891089109,0.08262484880274559,0.03788272450087716,0.013297691118274498,0.02423182373062377,1.7095940907796223,1.5542595386505127,0.1172596581509626,0.07462958727284456,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.010208232565638528,0.01003584229390681,0.00017239027173171668,1.816744327545166,1.7475279569625854,0.06921637058258057,0.08028616852146264,0.03933983324245932,1.7031152696601917,0.009097270818754374,0.010245268124366054,1.8316144645422632,1.59M,2.5,33.45K,350.8K,0.03433381666666666,0.17666368055555556,30,346.17K,0.17671696111111113
77,pfedme,1,pubmed2,1,0.05,0.8,1.0,,0.7068628805001543,0.5371287128712872,0.13215993843151666,0.4770800223771174,0.4363959977372658,0.030566283389476624,1.073459227879842,1.0160406827926636,0.05704900466994298,0.712387159652566,0.4688519102655725,0.37442396313364057,0.09442794713193192,0.36706464848192005,0.3311368085241105,0.03592783995780957,1.225703477859497,1.1566545963287354,0.06904888153076172,0.7130365659777425,0.4772506196115529,1.0711977053522497,0.4485654303708887,0.35934607124815693,1.2405376322541393,26.13M,2.5,33.45K,5.56M,0.03648514166666667,0.0,0,5.56M,2.19834315
78,pfedme,1,pubmed2,1,0.05,0.5,1.0,,0.663333247173577,0.47648514851485146,0.1453489075043427,0.40250224912063787,0.3715421995268563,0.03628774210363024,1.1978694200515747,1.1041710376739502,0.07494789717779418,0.6686625395738436,0.423637636872931,0.32142857142857145,0.10220906544435956,0.2762782608420629,0.20642817959975143,0.0698500812423115,1.3551136255264282,1.2851070165634155,0.0700066089630127,0.6701112877583466,0.4010121640690547,1.1940163723615091,0.4016794961511546,0.2612719802672626,1.3701535338200916,26.13M,2.5,33.45K,5.56M,0.032936875000000004,0.0,0,5.56M,2.094370525
79,pfedme,1,pubmed2,1,0.05,0.1,1.0,,0.07598232258620943,0.01608910891089109,0.08365973821384683,0.03770896371095003,0.01319028797289667,0.024700078773016058,1.705148696899414,1.5498356819152832,0.1171639028778766,0.07581162798310366,0.010847154110911226,0.009216589861751152,0.0016305642491600749,0.011784927494129325,0.0099644128113879,0.001820514682741424,1.8131171464920044,1.7441800832748413,0.06893706321716309,0.08108108108108109,0.03920011743787823,1.6986695552668245,0.010496850944716585,0.012176038766068872,1.827927278337819,1.59M,2.5,33.45K,350.8K,0.03360018333333333,0.1829787388888889,30,346.17K,0.18305136944444445
80,fomaml,1,pubmed2,3,0.1,,,,0.8414310447333864,0.8094059405940595,0.02880833552419606,0.6194092010388298,0.6140569608540113,0.006472495634467134,0.4709835847218831,0.42217475175857544,0.06765292601650166,0.8509756868889667,0.7902527579946934,0.7878787878787878,0.0023739701159056215,0.6617896480379601,0.5751230799273963,0.08666656811056378,0.6548725664615631,0.5937122702598572,0.06116029620170593,0.8430047694753577,0.6192065064959719,0.4692786135999501,0.7907627711686495,0.6431705882689306,0.6680119722935601,0,2.5,33.45K,1.12M,0.03416366944444444,0.5196901722222222,100,1.12M,0.5197428972222221
81,fomaml,1,pubmed2,3,0.01,,,,0.8182122682620171,0.7883663366336634,0.030143270874082403,0.5975226125033021,0.5862787984835228,0.010290164178951716,0.5930594205856323,0.5412588715553284,0.03709326266527183,0.819683282008807,0.7421901311844386,0.714795008912656,0.02739512227178259,0.6119615938046286,0.5711657719058274,0.040795821898801155,0.6913796961307526,0.6829277873039246,0.008451908826828003,0.8199523052464229,0.5970727140927837,0.5940527201930745,0.748075577326802,0.6031972009964186,0.6931954666064952,0,2.5,33.45K,2.45M,0.035968411111111105,1.0432064777777776,220,2.45M,1.0432575055555555
82,fomaml,1,pubmed2,3,0.5,,,,0.8519061875618757,0.8279702970297029,0.02005848422656915,0.630176382781357,0.6080262455176624,0.01966360616915227,0.4199599325656891,0.3691434264183045,0.069922882360096,0.8517252398329745,0.786154784494443,0.7647058823529411,0.0214489021415018,0.669457567184084,0.6174075673253,0.052049999858784,0.6527743935585022,0.6187086701393127,0.03406572341918945,0.8529411764705882,0.629284839883107,0.4180897107208666,0.7907627711686495,0.658275376871525,0.6454558651542397,0,2.5,33.45K,805.96K,0.03521498333333334,0.3896588944444444,70,801.33K,0.3897184833333333
83,fomaml,1,pubmed2,3,0.05,,,,0.8382307870641238,0.8118811881188119,0.027369922214634974,0.6139795019447091,0.6055033739106847,0.009042217666471331,0.477020780245463,0.4391368329524994,0.04798130905826939,0.8432282362109803,0.7800904819405767,0.7776497695852534,0.002440712355323338,0.644535856087409,0.5569805194805194,0.08755533660688969,0.6714171171188354,0.6118788123130798,0.059538304805755615,0.839825119236884,0.6136502305828545,0.4756002243495708,0.7795661301609517,0.6257258572502397,0.6842080615382665,0,2.5,33.45K,1.84M,0.033348658333333336,0.8127675944444445,165,1.84M,0.8128693333333333
84,fomaml,1,pubmed2,3,0.005,,,,0.8028810089537918,0.7685643564356436,0.03961954879459891,0.58807581340285,0.5759154147674744,0.017181754187384043,0.7557021180788676,0.6869828701019287,0.04919730313004502,0.8051897165504288,0.6771842167952224,0.6716589861751152,0.005525230620107291,0.5690491681806482,0.5190731198316664,0.04997604834898184,0.8414313197135925,0.8157296180725098,0.025701701641082764,0.8052464228934817,0.5876310597805854,0.7570233768376333,0.6759972008397481,0.5583125363799922,0.846952958904504,0,2.5,33.45K,2.51M,0.03519168611111111,1.1123714527777775,225,2.5M,1.1124228194444443
85,fedem,1,pubmed2,3,0.01,,,,0.8344460277218232,0.7933168316831684,0.04978594556802866,0.6108470086467733,0.594412536758655,0.012224046813055335,0.6346067587534586,0.5357331037521362,0.0994170883420998,0.8349550520479502,0.7422445517796561,0.7183600713012478,0.02388448047840835,0.6140426814758728,0.568964799081292,0.045077882394580715,0.6788742542266846,0.6752463579177856,0.0036278963088989258,0.8374403815580286,0.6114453972650924,0.6406067110870525,0.7473757872638208,0.6043583498487655,0.679653655323138,0,2.5,100.35K,7.57M,0.10588386388888887,8.085409188888887,230,7.56M,8.085557252777779
86,fedem,1,pubmed2,3,0.1,,,,0.8463335195256804,0.8092848180677541,0.04304941863119694,0.6243768970553131,0.5901502107408588,0.024205119187239568,0.4450731774171193,0.3733825981616974,0.06944939861416542,0.8529209100208028,0.806642598388329,0.786096256684492,0.020546341703836957,0.6636193893148152,0.583992403150036,0.07962698616477926,0.6348226368427277,0.6262410879135132,0.008581548929214478,0.848966613672496,0.6252468475031608,0.4422357783953412,0.8110566829951015,0.6465126820001986,0.6366662586210824,0,2.5,100.35K,4.62M,0.100337325,4.978899252777778,140,4.61M,4.979031708333333
87,fedem,1,pubmed2,3,0.005,,,,0.8187809016306904,0.7896039603960396,0.038904024680364,0.5967504105910902,0.5850538463508993,0.012081403190659496,0.6024357080459595,0.5630316138267517,0.030221378262982407,0.8229203272043154,0.7344952643814124,0.7201426024955436,0.014352661885868756,0.6077570667412808,0.5579078224742878,0.04984924426699294,0.687399685382843,0.6868342757225037,0.0005654096603393555,0.8211446740858506,0.5965994165541146,0.602827709150428,0.7375787263820853,0.5970476769652368,0.6875211554778214,0,2.5,100.35K,12.98M,0.09069300555555555,14.119980830555557,395,12.97M,14.120128005555555
88,fedem,1,pubmed2,3,0.5,,,,0.8568960800747275,0.8341584158415841,0.021550336152635484,0.631173069488053,0.611785852623549,0.017905743963770926,0.4321768581867218,0.32990336418151855,0.09005415840476723,0.8558258760780418,0.7977186475763326,0.7486631016042781,0.049055545972054526,0.6525417056826031,0.6192479937932615,0.03329371188934155,0.6163208484649658,0.5662565231323242,0.0500643253326416,0.8581081081081081,0.6303986938743322,0.4280537647004158,0.8082575227431771,0.6453890327994485,0.6055652516300316,0,2.5,100.35K,2.32M,0.1030209861111111,2.6030281305555554,70,2.31M,2.6031459416666665
89,fedem,1,pubmed2,3,0.05,,,,0.8357575503503547,0.8155940594059405,0.01705412887322382,0.610645378840193,0.5912140577423433,0.014438585530444548,0.4728346566359202,0.4365755617618561,0.04385811706753397,0.8394450696116439,0.7972627467409251,0.7754010695187166,0.021861677222208553,0.6521010567729839,0.5794033690020568,0.07269768777092717,0.6624051332473755,0.6282694935798645,0.034135639667510986,0.8366454689984102,0.6098311794110377,0.4719512709823625,0.8019594121763471,0.6364830090853181,0.6697386821472536,0,2.5,100.35K,4.78M,0.09607050277777776,5.1853571277777775,145,4.77M,5.185472547222222
90,fedem,1,pubmed2,1,0.1,,,,0.8003773362095191,0.7387486278814489,0.04382560123052594,0.601277559108051,0.5465467543686291,0.039861958218294045,0.4592622220516205,0.4222474694252014,0.04323786764421549,0.8047384915319902,0.805120875329604,0.7807486631016043,0.02437221222799968,0.6587345838476362,0.5868937668756146,0.0718408169720216,0.6704544723033905,0.6284836530685425,0.04197081923484802,0.7976947535771065,0.5989684960170539,0.45785028229220304,0.8103568929321203,0.6433006224687624,0.6794712963097574,0,2.5,100.35K,7.74M,0.06295891111111111,5.168300369444444,235,7.72M,5.168421019444444
91,fedem,1,pubmed2,1,0.01,,,,0.8092727810429773,0.7854454203262233,0.03165404585843145,0.5923446128856801,0.5768698171531557,0.02047369422815379,0.7047448555628458,0.6489861011505127,0.039433540935424526,0.8123535806120441,0.7063125836845001,0.7040998217468806,0.0022127619376196006,0.5861733505452278,0.5345128947890657,0.05166045575616207,0.7911766171455383,0.770245373249054,0.020931243896484375,0.81120826709062,0.5917699352380318,0.7061648701920229,0.7067879636109167,0.5750748481539459,0.7956733924263086,0,2.5,100.35K,13.31M,0.06126593888888889,9.6960159,405,13.3M,9.69613995277778
92,fedem,1,pubmed2,1,0.5,,,,0.8247631819211186,0.7846534653465347,0.04057258432708242,0.5926660393200557,0.5768357318513125,0.01139226441397092,0.3791285057862599,0.3492628335952759,0.0217645959458723,0.8331238670216651,0.8018597468312838,0.7557932263814616,0.04606652044982218,0.660701651280259,0.6266240431897402,0.034077608090518796,0.5145544558763504,0.43449416756629944,0.08006028831005096,0.8271065182829889,0.5919947121367077,0.3801343707524726,0.8117564730580826,0.6533805696261027,0.4973546598573262,0,2.5,100.35K,4.46M,0.06745755277777778,3.053025336111111,135,4.44M,3.0531442527777775
93,fedem,1,pubmed2,1,0.05,,,,0.8056472070209306,0.7881448957189902,0.01480112105402385,0.5809308518446301,0.5164483816802733,0.04577033719544579,0.48590438564618427,0.4424653649330139,0.04671168039704898,0.8065597621737058,0.7695472617199373,0.7522281639928698,0.017319097727067356,0.6344370025728179,0.5697347708574654,0.06470223171535255,0.6390931010246277,0.6036224961280823,0.03547060489654541,0.8048489666136724,0.5781714804410066,0.4852189561070812,0.7732680195941217,0.6205366630790368,0.6467134479128288,0,2.5,100.35K,10.03M,0.06633430277777778,7.05613765,305,10.02M,7.056314547222223
94,fedem,1,pubmed2,1,0.005,,,,0.7991179321653034,0.7339108910891089,0.06511629842595697,0.5843021434138094,0.5698856470171553,0.010841567079055276,0.8174251715342203,0.765770673751831,0.04453463197450256,0.8040802674565248,0.6348614225748951,0.6048387096774194,0.030022712897475712,0.5380413540548699,0.4854648674540347,0.05257648660083519,0.9344345033168792,0.892726719379425,0.041707783937454224,0.8028616852146264,0.5848453146425447,0.8174307809251291,0.6284114765570329,0.5267460556738647,0.943394817990636,0,2.5,100.35K,16.4M,0.06560187499999999,0.0,0,16.4M,11.70705366388889
95,fedbn,1,pubmed2,3,0.5,,,,0.857376662195223,0.8293601003764115,0.03799058412652122,0.633888991375294,0.6101363913739991,0.01737984979947594,0.3876997629801433,0.2766089141368866,0.0809985450994042,0.8664077738219899,0.7549399525205978,0.7523041474654378,0.0026358050551598677,0.6297546724048667,0.5484056485208518,0.08134902388401488,0.5925827324390411,0.5565852522850037,0.035997480154037476,0.859697933227345,0.6342549931724312,0.38301484939451247,0.7543736878936319,0.6122780101708621,0.6003162708626167,0,2.5,33.45K,769.78K,0.029748066666666663,0.3114078027777778,90,768.04K,0.3114530138888889
96,fedbn,1,pubmed2,3,0.01,,,,0.843366302292489,0.8205445544554455,0.02710483390269592,0.6126360588862284,0.5897882484170652,0.019962100545300475,0.41070326169331867,0.3094494044780731,0.07682587607781442,0.8509609484039391,0.6815655881120777,0.619815668202765,0.06174991990931267,0.5924860929145354,0.4791930072596513,0.11329308565488404,0.7264474332332611,0.5921241641044617,0.13432326912879944,0.8449920508744038,0.6117135522233565,0.40648595600230514,0.6682995101469559,0.5681467106219885,0.7553048465450466,0,2.5,33.45K,727.38K,0.032476897222222224,0.29827272222222223,85,725.64K,0.2983193194444444
97,fedbn,1,pubmed2,3,0.1,,,,0.8703291838149241,0.8341584158415841,0.04749661461271362,0.6333426539800933,0.6096453214438791,0.016935934516875438,0.3579270641009013,0.25169339776039124,0.0772767820207971,0.8766862440644255,0.7035207044694711,0.6405529953917051,0.062967709077766,0.5975511695131686,0.4895854256442552,0.10796574386891336,0.6842041015625,0.5615684986114502,0.1226356029510498,0.8732114467408585,0.6338080553948585,0.35344295258173314,0.6899930020993702,0.5743562896197071,0.7105505886905422,0,2.5,33.45K,684.98K,0.03139831666666667,0.28401573333333335,80,683.24K,0.28405963333333334
98,fedbn,1,pubmed2,1,0.1,,,,0.8776682524243675,0.8527227722772277,0.03147236711307722,0.6433200566728391,0.6250594943568718,0.02081987375927771,0.333560307820638,0.2401905059814453,0.06811802942863873,0.883332775550134,0.7019989814107461,0.6428571428571429,0.05914183855360322,0.6054436287671963,0.4941805656915847,0.1112630630756116,0.6727005243301392,0.5437232851982117,0.1289772391319275,0.879570747217806,0.642954790392045,0.3296236044035807,0.689293212036389,0.5815403674906303,0.7004094203507842,0,2.5,33.45K,727.38K,0.030009377777777776,0.26966677222222224,85,725.64K,0.26971141944444443
99,fedbn,1,pubmed2,3,0.05,,,,0.8719850426253973,0.8378712871287128,0.04629148518106874,0.643208761499444,0.6097170305832972,0.02397381275417985,0.350802684823672,0.24331845343112943,0.07660544001943703,0.8811319089818722,0.7572440999860355,0.7569124423963134,0.0003316575897220897,0.6302758495836915,0.5582711585243011,0.07200469105939045,0.5804117918014526,0.5575060248374939,0.02290576696395874,0.8748012718600954,0.6442276313728492,0.3462188835352043,0.7571728481455563,0.6148066822252362,0.5853327648300988,0,2.5,33.45K,812.18K,0.030937058333333333,0.3172129972222222,95,810.45K,0.3172604638888889
100,fedbn,1,pubmed2,3,0.005,,,,0.8772086091019403,0.849435382685069,0.038704422443125046,0.6303545653419106,0.6067898695414956,0.026714478934018567,0.34674568970998126,0.2507651150226593,0.06907074495319654,0.8745740745899834,0.6882172223728201,0.631336405529954,0.056880816842866166,0.5847874901057944,0.48330683497102694,0.10148065513476748,0.6952551305294037,0.5721893906593323,0.1230657398700714,0.879570747217806,0.6294501707905673,0.3426753273307803,0.6759972008397481,0.5629858378130207,0.7216940263587333,0,2.5,33.45K,642.57K,0.029717844444444443,0.2598186055555555,75,640.84K,0.2598668388888889
101,fedbn,1,pubmed2,1,0.5,,,,0.8548081287227759,0.8217821782178217,0.0414629222164313,0.6213656199643344,0.6099889772225046,0.01575969621533377,0.3766435484091441,0.2678811252117157,0.07944932082201575,0.8632153567482138,0.6210160017086013,0.521889400921659,0.0991266007869423,0.5431535684442562,0.4103188728736408,0.13283469557061536,0.8018819987773895,0.6098718643188477,0.19201013445854187,0.8573131955484896,0.6209687539723014,0.372060042306994,0.5997200839748076,0.514615953650569,0.8431326014917159,0,2.5,33.45K,557.77K,0.02769146111111111,0.2315052333333333,65,556.03K,0.23155064444444445
102,fedbn,1,pubmed2,1,0.005,,,,0.8685872845672566,0.8378712871287128,0.04324696671505273,0.6391875835478594,0.608557335563705,0.022286590988435644,0.3393220404783885,0.23669564723968503,0.07455130630423,0.8798033180464663,0.730855245323936,0.6970046082949308,0.03385063702900515,0.6122860682719888,0.5124495483966234,0.09983651987536546,0.6454494297504425,0.5564218759536743,0.08902755379676819,0.8712241653418124,0.6396851297843729,0.33498784889051003,0.7235829251224632,0.59083763468085,0.6645757131763402,0,2.5,33.45K,727.38K,0.027374347222222224,0.2839655944444444,85,725.64K,0.28401153055555556
103,fedbn,1,pubmed2,1,0.01,,,,0.8522249837738519,0.8267326732673267,0.026068383496002982,0.620048170920113,0.5971267100814005,0.018658635758116757,0.39352595806121826,0.30807656049728394,0.06666196380056996,0.8616614328784111,0.689108487969968,0.631336405529954,0.05777208244001408,0.5967903511948616,0.48547622355569375,0.11131412763916776,0.6958795487880707,0.5767273902893066,0.11915215849876404,0.8537360890302067,0.6191092026702477,0.38999182650366343,0.6766969909027292,0.5728761194347324,0.7214776682136274,0,2.5,33.45K,684.98K,0.02794796388888889,0.26900904166666667,80,683.24K,0.26905314722222223
104,fedbn,1,pubmed2,1,0.05,,,,0.8596248477391649,0.8316831683168316,0.03420577526115179,0.6233244163699077,0.6106463419539074,0.013106459451715584,0.362008015314738,0.2752614915370941,0.06504159026289955,0.8669989360141995,0.6565238998825336,0.5875576036866359,0.06896629619589772,0.5842556528081729,0.46495041223244354,0.11930524057572936,0.7517925500869751,0.5929839611053467,0.15880858898162842,0.8616852146263911,0.6228288823511238,0.35838298673707464,0.6417074877536739,0.558624645910518,0.7859102805399911,0,2.5,33.45K,600.17K,0.02783048055555555,0.2550746888888889,70,598.43K,0.2551196638888889
105,fedavg,1,pubmed2,3,0.1,,,,0.8481586944164627,0.8242574257425742,0.026963022440763415,0.6196411294557692,0.6066648769574944,0.014526631684455286,0.44925230741500854,0.3679731190204621,0.07461894427956157,0.8570964848896313,0.801567107781529,0.7932263814616756,0.008340726319853442,0.6701703955741516,0.5845242470105968,0.08564614856355479,0.6659481525421143,0.6384523510932922,0.02749580144882202,0.8497615262321144,0.6193988144667003,0.4460020504050869,0.8033589923023093,0.6517705581990562,0.6718552281507835,0,2.5,33.45K,1.51M,0.03419646944444444,0.6549503111111111,135,1.5M,0.6550022194444445
106,fedavg,1,pubmed2,3,0.01,,,,0.8189907077964206,0.7896039603960396,0.030240837877633413,0.598238670644241,0.5868477927181187,0.010788451366233812,0.5902515252431234,0.5405570864677429,0.0362618437801737,0.819683282008807,0.7433422049171575,0.714795008912656,0.028547196004501507,0.6127015552921984,0.5726456948809671,0.040055860411231325,0.6916122734546661,0.6827564835548401,0.00885578989982605,0.8207472178060413,0.5977858823518454,0.5910371046140198,0.7494751574527642,0.6040961325166575,0.6935148119425923,0,2.5,33.45K,2.45M,0.03287796111111111,0.9688799638888888,220,2.45M,0.9689310694444444
107,fedavg,1,pubmed2,1,0.005,,,,0.8179316126854999,0.7462871287128713,0.08079925101173822,0.5883528296828247,0.5708739162301467,0.012436100667606274,0.7944773236910502,0.7365143299102783,0.06358638843635128,0.822130144905735,0.6327636626498107,0.6059907834101382,0.02677287923967242,0.5342918700182429,0.48484076370289,0.04945110631535282,0.9296737015247344,0.897882342338562,0.031791359186172485,0.8227344992050875,0.5888561421008391,0.7922380390341597,0.6270118964310707,0.5236680144277506,0.9365036156396084,0,2.5,33.45K,5.56M,0.03225113611111111,0.0,0,5.56M,1.4905940555555557
108,fedavg,1,pubmed2,1,0.5,,,,0.847861755191464,0.8205445544554455,0.03177866281262624,0.617050030869935,0.6009505945616135,0.015579557506704216,0.4246303339799245,0.3486722409725189,0.06930649354708246,0.851116587680357,0.7749492758980425,0.7664884135472371,0.008460862350805454,0.6498301702707111,0.5794327300711096,0.07039744019960148,0.6063224673271179,0.5927672386169434,0.01355522871017456,0.8497615262321144,0.6164127108378927,0.42158925671882586,0.7767669699090273,0.6347062975336379,0.6034103223208033,0,2.5,33.45K,1.06M,0.03341418888888889,0.33574968055555554,95,1.06M,0.3358006972222222
109,fedavg,1,pubmed2,3,0.5,,,,0.8529852493042661,0.8205445544554455,0.028651308737570727,0.6304493020974765,0.6178058614985665,0.013286875223021142,0.42017597953478497,0.3633171319961548,0.06629661001262184,0.8605127214223712,0.7703841067218676,0.750445632798574,0.01993847392329362,0.6461820730160679,0.5939497207568603,0.05223235225920764,0.6340676844120026,0.5939480662345886,0.04011961817741394,0.8545310015898251,0.6299566976841691,0.41800626156487414,0.7746675997200839,0.6349607069253914,0.6254485642017393,0,2.5,33.45K,692.17K,0.03616809166666667,0.3273503611111111,60,687.54K,0.32740188333333337
110,fedavg,1,pubmed2,1,0.1,,,,0.8450153746869162,0.8143564356435643,0.028259490181994407,0.6193820862571416,0.6116947717496375,0.006933829369447271,0.4633875985940297,0.42036816477775574,0.04792844390611787,0.8492232845719315,0.7850684261974584,0.782258064516129,0.0028103616813294208,0.651941589834664,0.5669222981877534,0.08501929164691058,0.670916736125946,0.6049666404724121,0.06595009565353394,0.8465818759936407,0.6190736285287197,0.46259922074636706,0.7844646606018194,0.6336764236096105,0.685085161154382,0,2.5,33.45K,2.57M,0.031136325000000003,0.6966437222222223,230,2.56M,0.6966946611111111
111,fedavg,1,pubmed2,1,0.01,,,,0.8327897098168954,0.7896039603960396,0.05696730366281954,0.6114327199347748,0.5861032933392584,0.017916312177042756,0.6763794422149658,0.6281221508979797,0.04295565620232392,0.8294152181807655,0.709507996747086,0.7058823529411765,0.003625643805909462,0.589873071413758,0.5372640229965553,0.05260904841720271,0.7816751897335052,0.7618268728256226,0.01984831690788269,0.8362480127186009,0.6120845919881839,0.6762699736889292,0.7102869139258222,0.5785707775970461,0.7859393137997893,0,2.5,33.45K,4.62M,0.03247328611111111,1.2900680194444445,415,4.62M,1.2901199694444447
112,fedavg,1,pubmed2,3,0.005,,,,0.8028810089537918,0.7685643564356436,0.03961954879459891,0.58807581340285,0.5759154147674744,0.017181754187384043,0.7554683287938436,0.687157392501831,0.048974846580429526,0.805931281251949,0.6771842167952224,0.6716589861751152,0.005525230620107291,0.5690491681806482,0.5190731198316664,0.04997604834898184,0.8414197564125061,0.815719723701477,0.025700032711029053,0.8052464228934817,0.5876310597805854,0.7567599446576426,0.6759972008397481,0.5583125363799922,0.8469410370579126,0,2.5,33.45K,2.51M,0.03396173888888889,0.994960172222222,225,2.5M,0.9950105444444444
113,fedavg,1,pubmed2,3,0.05,,,,0.8378782871827725,0.8205445544554455,0.014573902124761604,0.6139757583756545,0.5882755209889905,0.019856123393078694,0.4725139439105987,0.42250823974609375,0.043481834900389746,0.839829076971999,0.7773735593944322,0.761520737327189,0.01585282206724331,0.6467895287252665,0.5536627072206728,0.09312682150459378,0.6903782188892365,0.6233809590339661,0.06699725985527039,0.8386327503974563,0.6129103029028656,0.47248733783990665,0.7739678096571029,0.626782576869486,0.7047716120141966,0,2.5,33.45K,1.84M,0.034043613888888886,0.7861027999999998,165,1.84M,0.7861585944444446
114,fedavg,1,pubmed2,1,0.05,,,,0.8295976158470424,0.801980198019802,0.037452249993751525,0.6045450614037399,0.5937125089806923,0.011935437887293949,0.5510276754697164,0.4972715973854065,0.03815459905495339,0.8329868185144385,0.7429294298364507,0.7254901960784313,0.017439233758019368,0.6140492919168865,0.562865683492252,0.05118360842463454,0.6743622720241547,0.6693646311759949,0.00499764084815979,0.8318759936406995,0.604355220240015,0.5521973804326429,0.7466759972008398,0.6030532332840224,0.6754359429411491,0,2.5,33.45K,1.84M,0.032596725,0.5656552027777778,165,1.84M,0.5657083555555555
115,ditto,1,pubmed2,3,0.1,0.8,,,0.8509288703552307,0.8242574257425742,0.03332499205220636,0.6307644226335004,0.6118107557327989,0.015457800892067547,0.4384701450665792,0.389531522989273,0.06319608780484429,0.8535102750634196,0.5876746593065378,0.3850267379679144,0.20264792133862344,0.4391039490677051,0.3613003218290654,0.07780362723863968,1.0414312481880188,0.8688161373138428,0.17261511087417605,0.8529411764705882,0.6308490767897139,0.4366428650951158,0.6312106368089573,0.4558189340657893,1.0043473860198089,17.38M,2.5,66.9K,1.23M,0.04306021388888889,0.8343600916666668,110,1.23M,0.8344148805555555
116,ditto,1,pubmed2,3,0.1,0.5,,,0.8517020751901171,0.8267326732673267,0.02763909857715707,0.6280272939181168,0.610306170237677,0.015898960446717406,0.4155782659848531,0.3807092308998108,0.04064035581529661,0.8543275955233245,0.5894027699056161,0.3850267379679144,0.20437603193770176,0.44618227678997624,0.3761718569750997,0.07001041981487663,1.0375232994556427,0.8423678278923035,0.19515547156333923,0.8533386327503975,0.6279768687102959,0.4142475624484364,0.6333100069979006,0.4612230037900932,0.9955969665165628,19.74M,2.5,66.9K,1.4M,0.04675868055555557,1.0130481916666667,125,1.39M,1.0131001194444444
117,ditto,1,pubmed2,3,0.1,0.1,,,0.8563245177061617,0.8217821782178217,0.03709788330093868,0.6369805309291179,0.6179604780244788,0.013694229361500295,0.4294045070807139,0.3190188407897949,0.09574086700993915,0.8609118799344033,0.4462899529313192,0.12299465240641712,0.323295300524902,0.2347474503818264,0.1214711326749771,0.1132763177068493,1.3982735872268677,1.255001187324524,0.14327239990234375,0.8585055643879174,0.6373237060888616,0.4249411051077191,0.5157452764170749,0.2590832303230459,1.367493582489275,11.11M,2.5,66.9K,805.96K,0.04411901388888889,0.58212375,70,801.33K,0.5821748194444445
118,ditto,1,pubmed2,3,0.1,0.05,,,0.8504903300366852,0.8403465346534653,0.01412973247302143,0.6335601298318018,0.6137300541237836,0.021889614710087376,0.45464661717414856,0.410474956035614,0.036256869450611955,0.8464059147997286,0.455408996443152,0.1354723707664884,0.3199366256766636,0.2870013018906239,0.13652084130678036,0.15048046058384354,1.392757773399353,1.239423155784607,0.1533346176147461,0.8513513513513513,0.6327949826160696,0.4528403459131623,0.5241427571728482,0.3193298543043677,1.3598160465919864,11.9M,2.5,66.9K,862.85K,0.04754010277777778,0.6665462638888888,75,858.22K,0.666600075
119,ditto,1,pubmed2,3,0.01,0.8,,,0.8629816566174299,0.8292079207920792,0.03832212909479653,0.6372979175560931,0.6133335941538215,0.01712339223629643,0.4088027179241181,0.356044203042984,0.0511240681700135,0.8675837524318433,0.7718719452590421,0.696969696969697,0.07490224828934505,0.6245023411455675,0.6173501350703939,0.007152206075173528,0.6585019826889038,0.537015438079834,0.12148654460906982,0.865262321144674,0.6380167050181715,0.40671473644401385,0.787963610916725,0.622965793024449,0.6324023541409791,27.58M,2.5,66.9K,1.95M,0.04341341111111111,1.3565817916666665,175,1.95M,1.3566372333333334
